transaction_id,timestamp,customer_id,amount_aed,transaction_type,merchant_category,channel,city,country,device_id,high_amount_flag,is_fraud
T0007005,30-04-2025 02:49,C00898,149.56,BILL_PAYMENT,Fuel,Mobile,Dubai,AE,DEV177714,0,0
T0001955,30-04-2025 02:50,C00515,152.54,POS,Restaurants,Mobile,Abu Dhabi,AE,DEV419119,0,0
T0002595,30-04-2025 03:11,C00007,122.72,ATM,Education,Mobile,Abu Dhabi,AE,DEV734924,0,0
T0006094,30-04-2025 03:17,C00815,112.49,BILL_PAYMENT,Fashion,ATM,Dubai,AE,DEV545286,0,0
T0004821,30-04-2025 03:25,C00453,289.48,BILL_PAYMENT,Utilities,Web,Sharjah,AE,DEV809802,0,0
T0004881,30-04-2025 03:33,C00670,757.44,ONLINE,Fuel,Web,Ajman,AE,DEV687215,0,0
T0003901,30-04-2025 03:40,C00043,73,POS,Electronics,Web,Fujairah,PK,DEV844643,0,0
T0001651,30-04-2025 03:43,C00605,132.78,POS,Electronics,POS,Dubai,AE,DEV954354,0,0
T0004144,30-04-2025 04:13,C00327,218.93,ATM,Electronics,ATM,Abu Dhabi,IN,DEV712778,0,0
T0004285,30-04-2025 05:03,C00729,93.11,TRANSFER_OUT,Entertainment,ATM,Dubai,AE,DEV552466,0,0
T0002018,30-04-2025 05:04,C00582,411.48,TRANSFER_IN,Fashion,POS,Ras Al Khaimah,AE,DEV487487,0,0
T0000643,30-04-2025 05:05,C00072,231.68,ONLINE,Education,Mobile,Al Ain,AE,DEV543506,0,0
T0001776,30-04-2025 05:22,C00462,309.22,ONLINE,Education,Web,Abu Dhabi,AE,DEV520139,0,0
T0007793,30-04-2025 06:23,C00480,895.46,TRANSFER_OUT,Electronics,Mobile,Ras Al Khaimah,AE,DEV732076,0,0
T0006123,30-04-2025 06:42,C00002,357.84,ONLINE,Restaurants,Mobile,Umm Al Quwain,AE,DEV760548,0,0
T0008952,30-04-2025 07:13,C00399,89.56,ONLINE,Fashion,Web,Fujairah,AE,DEV674969,0,1
T0000155,30-04-2025 08:35,C00177,523.93,POS,Education,Web,Abu Dhabi,AE,DEV854060,0,0
T0006608,30-04-2025 09:31,C00055,506.42,ONLINE,Electronics,Web,Sharjah,AE,DEV170625,0,0
T0001229,30-04-2025 09:45,C00087,132.65,ONLINE,Fuel,Web,Dubai,AE,DEV794697,0,0
T0007079,30-04-2025 09:46,C00725,223.33,TRANSFER_OUT,Electronics,Branch,Fujairah,AE,DEV696723,0,0
T0003390,30-04-2025 10:00,C00696,393.23,ATM,Utilities,Web,Al Ain,AE,DEV186025,0,0
T0006688,30-04-2025 10:21,C00644,88.11,ONLINE,Education,POS,Abu Dhabi,AE,DEV399536,0,0
T0006151,30-04-2025 10:22,C00572,244.72,POS,Travel,Web,Sharjah,IN,DEV673589,0,0
T0009965,30-04-2025 10:35,C00718,924.54,BILL_PAYMENT,Entertainment,Web,Abu Dhabi,AE,DEV540676,0,0
T0007957,30-04-2025 10:44,C00083,318.65,BILL_PAYMENT,Grocery,Mobile,Dubai,AE,DEV884481,0,0
T0006367,30-04-2025 11:04,C00954,178.25,BILL_PAYMENT,Healthcare,Mobile,Dubai,AE,DEV179199,0,0
T0003600,30-04-2025 11:04,C00885,130.83,POS,Electronics,Web,Abu Dhabi,AE,DEV499840,0,0
T0008971,30-04-2025 12:01,C00020,108.19,POS,Grocery,Mobile,Dubai,AE,DEV811519,0,0
T0003612,30-04-2025 12:22,C00993,405.75,ONLINE,Utilities,Web,Ajman,AE,DEV714755,0,0
T0006806,30-04-2025 12:36,C00702,45.96,BILL_PAYMENT,Fuel,Mobile,Sharjah,AE,DEV122582,0,0
T0006591,30-04-2025 12:54,C00190,259.24,ONLINE,Electronics,Mobile,Sharjah,AE,DEV478027,0,0
T0004520,30-04-2025 14:40,C00219,157.09,TRANSFER_OUT,Fashion,Web,Sharjah,AE,DEV755718,0,0
T0006587,30-04-2025 15:02,C00076,58.4,TRANSFER_IN,Healthcare,Web,Abu Dhabi,AE,DEV808134,0,0
T0002079,30-04-2025 15:43,C00878,137.83,ATM,Entertainment,Web,Al Ain,AE,DEV670455,0,0
T0001408,30-04-2025 16:18,C00284,80.57,ONLINE,Fashion,POS,Fujairah,AE,DEV761927,0,0
T0000674,30-04-2025 16:24,C00599,194.5,POS,Restaurants,Mobile,Dubai,AE,DEV122166,0,0
T0001752,30-04-2025 16:29,C00733,490.65,TRANSFER_OUT,Fuel,Web,Sharjah,AE,DEV725248,0,0
T0002416,30-04-2025 16:44,C00600,873.14,ONLINE,Healthcare,Web,Dubai,US,DEV729705,0,0
T0003395,30-04-2025 17:03,C00612,209.65,ATM,Electronics,Web,Dubai,PH,DEV774555,0,0
T0009162,30-04-2025 17:42,C00132,67.35,TRANSFER_OUT,Education,Mobile,Abu Dhabi,AE,DEV917547,0,0
T0000876,30-04-2025 18:09,C00471,1597.93,BILL_PAYMENT,Entertainment,Mobile,Dubai,AE,DEV698365,0,0
T0006165,30-04-2025 18:26,C00995,331,ATM,Healthcare,Mobile,Abu Dhabi,QA,DEV929013,0,0
T0008325,30-04-2025 18:36,C00241,182.1,ONLINE,Fuel,Web,Sharjah,AE,DEV424126,0,0
T0003696,30-04-2025 19:22,C00903,264.06,POS,Education,Mobile,Ajman,AE,DEV416570,0,0
T0005995,30-04-2025 19:59,C00124,360.47,ONLINE,Entertainment,Mobile,Dubai,AE,DEV939292,0,0
T0007121,30-04-2025 20:03,C00392,428.26,ONLINE,Fuel,POS,Dubai,AE,DEV687897,0,0
T0004782,30-04-2025 20:06,C00819,4238.49,ONLINE,Travel,Mobile,Dubai,AE,DEV565059,0,0
T0007182,30-04-2025 20:41,C00381,951.05,TRANSFER_OUT,Utilities,Branch,Dubai,AE,DEV106077,0,0
T0001981,30-04-2025 21:14,C00009,122.95,TRANSFER_IN,Fuel,ATM,Dubai,AE,DEV139392,0,0
T0006627,30-04-2025 21:28,C00946,1071.01,TRANSFER_OUT,Healthcare,Mobile,Abu Dhabi,AE,DEV607309,0,0
T0007092,30-04-2025 21:29,C00603,242.51,ONLINE,Utilities,Web,Ajman,AE,DEV742754,0,0
T0000223,30-04-2025 21:38,C00505,214.54,ONLINE,Restaurants,Branch,Dubai,AE,DEV925913,0,0
T0008589,30-04-2025 22:11,C00080,125.82,ONLINE,Utilities,Web,Sharjah,OM,DEV776383,0,0
T0002440,30-04-2025 23:29,C00466,427.03,TRANSFER_OUT,Utilities,Web,Dubai,AE,DEV385993,0,0
T0004706,30-04-2025 23:37,C00647,14.17,POS,Restaurants,Web,Dubai,AE,DEV585087,0,0
T0003080,30-04-2025 23:50,C00292,232.45,ATM,Travel,POS,Ajman,AE,DEV345331,0,1
T0001846,30-04-2025 23:53,C00824,240.14,ONLINE,Fashion,ATM,Abu Dhabi,IN,DEV675593,0,0
T0007345,01-05-2025 00:12,C00060,872.4,POS,Healthcare,Mobile,Umm Al Quwain,AE,DEV281043,0,0
T0000071,01-05-2025 00:45,C00071,721.53,ONLINE,Education,Mobile,Sharjah,AE,DEV517821,0,0
T0000651,01-05-2025 01:23,C00609,60.11,TRANSFER_OUT,Entertainment,Web,Dubai,AE,DEV695150,0,0
T0007380,01-05-2025 01:34,C00469,33.15,POS,Entertainment,Branch,Dubai,AE,DEV334811,0,0
T0001372,01-05-2025 01:55,C00825,1053.52,TRANSFER_IN,Restaurants,Mobile,Abu Dhabi,AE,DEV900194,0,0
T0009038,01-05-2025 01:59,C00801,229.76,POS,Grocery,Mobile,Sharjah,AE,DEV618093,0,0
T0001609,01-05-2025 02:33,C00182,490.35,ATM,Restaurants,Web,Ajman,AE,DEV605486,0,0
T0005336,01-05-2025 02:46,C00088,224.89,TRANSFER_OUT,Restaurants,Mobile,Ras Al Khaimah,AE,DEV973912,0,0
T0002038,01-05-2025 03:00,C00255,178.2,POS,Grocery,Mobile,Fujairah,PK,DEV833562,0,0
T0008917,01-05-2025 03:24,C00492,2874.89,POS,Education,POS,Dubai,AE,DEV395743,0,0
T0001145,01-05-2025 03:34,C00261,232.33,TRANSFER_OUT,Electronics,Mobile,Ras Al Khaimah,AE,DEV859175,0,0
T0006543,01-05-2025 03:52,C00955,74.01,ONLINE,Grocery,Web,Al Ain,AE,DEV143829,0,1
T0007782,01-05-2025 04:00,C00533,2867.19,POS,Education,Mobile,Al Ain,AE,DEV434750,0,0
T0008778,01-05-2025 04:31,C00280,182.13,TRANSFER_IN,Entertainment,ATM,Ras Al Khaimah,AE,DEV808152,0,0
T0005181,01-05-2025 05:49,C00650,145.53,POS,Fashion,Web,Umm Al Quwain,AE,DEV327438,0,0
T0003964,01-05-2025 06:02,C00704,240.75,TRANSFER_IN,Utilities,Web,Dubai,UK,DEV163539,0,0
T0001295,01-05-2025 08:00,C00778,1016.9,ONLINE,Education,Mobile,Dubai,AE,DEV459589,0,0
T0001779,01-05-2025 08:21,C00672,139.76,TRANSFER_IN,Fashion,Mobile,Ajman,AE,DEV935282,0,0
T0004701,01-05-2025 09:21,C00814,404.53,POS,Grocery,Web,Fujairah,AE,DEV650482,0,0
T0000581,01-05-2025 10:07,C00595,507.36,POS,Travel,Web,Umm Al Quwain,AE,DEV793710,0,0
T0000688,01-05-2025 11:24,C00420,586.77,ONLINE,Healthcare,Web,Sharjah,AE,DEV587343,0,0
T0006620,01-05-2025 11:31,C00394,555.58,BILL_PAYMENT,Travel,Web,Dubai,AE,DEV415002,0,0
T0006724,01-05-2025 11:44,C00610,1013.1,POS,Utilities,Mobile,Abu Dhabi,AE,DEV717468,0,0
T0002120,01-05-2025 12:25,C00782,1729.39,POS,Fashion,Mobile,Dubai,AE,DEV572469,0,0
T0000669,01-05-2025 12:28,C00525,39.52,TRANSFER_OUT,Travel,Mobile,Dubai,AE,DEV527934,0,0
T0004124,01-05-2025 13:16,C00619,167.18,TRANSFER_OUT,Restaurants,Mobile,Dubai,AE,DEV888664,0,0
T0004456,01-05-2025 13:22,C00279,171.87,POS,Entertainment,POS,Dubai,AE,DEV818266,0,0
T0005121,01-05-2025 13:38,C00840,152.08,TRANSFER_OUT,Restaurants,Mobile,Ras Al Khaimah,QA,DEV883068,0,0
T0001055,01-05-2025 14:26,C00599,254.95,ONLINE,Restaurants,Web,Dubai,AE,DEV538205,0,0
T0005596,01-05-2025 14:33,C00955,93.31,POS,Entertainment,Web,Abu Dhabi,OM,DEV684184,0,0
T0001114,01-05-2025 14:35,C00291,166.46,ONLINE,Grocery,Web,Dubai,AE,DEV288966,0,0
T0007350,01-05-2025 15:06,C00881,100.3,POS,Travel,Mobile,Abu Dhabi,AE,DEV291549,0,0
T0000710,01-05-2025 15:45,C00610,1124.12,BILL_PAYMENT,Fuel,Mobile,Abu Dhabi,AE,DEV718355,0,0
T0005031,01-05-2025 15:59,C00030,74.56,POS,Fuel,POS,Abu Dhabi,AE,DEV360618,0,0
T0004165,01-05-2025 16:02,C00074,122.46,TRANSFER_IN,Education,Mobile,Umm Al Quwain,AE,DEV628934,0,0
T0001464,01-05-2025 16:07,C00246,312.5,ONLINE,Restaurants,Web,Dubai,AE,DEV758635,0,0
T0004608,01-05-2025 16:31,C00470,470.89,POS,Grocery,Mobile,Abu Dhabi,AE,DEV379457,0,0
T0000239,01-05-2025 16:47,C00712,35.44,POS,Fashion,Web,Ras Al Khaimah,AE,DEV822264,0,0
T0004812,01-05-2025 17:02,C00252,253.15,TRANSFER_IN,Electronics,ATM,Abu Dhabi,AE,DEV785844,0,0
T0007960,01-05-2025 18:22,C00414,414.07,POS,Fashion,Mobile,Sharjah,AE,DEV894273,0,0
T0003946,01-05-2025 18:34,C00417,234.75,ONLINE,Fuel,Mobile,Dubai,AE,DEV129909,0,0
T0006427,01-05-2025 19:13,C00893,185.43,ONLINE,Restaurants,Mobile,Dubai,AE,DEV624618,0,0
T0006928,01-05-2025 19:20,C00883,653.11,POS,Education,Web,Dubai,AE,DEV382434,0,0
T0007320,01-05-2025 19:38,C00652,44.71,POS,Restaurants,Web,Abu Dhabi,AE,DEV157135,0,0
T0004391,01-05-2025 20:36,C00021,2295.53,TRANSFER_IN,Entertainment,Mobile,Dubai,AE,DEV935858,0,0
T0002553,01-05-2025 20:54,C00492,118.22,TRANSFER_OUT,Entertainment,ATM,Ras Al Khaimah,PK,DEV438777,0,0
T0004926,01-05-2025 21:46,C00648,896.51,TRANSFER_IN,Restaurants,Web,Abu Dhabi,AE,DEV576240,0,0
T0001450,01-05-2025 23:41,C00587,347.68,POS,Utilities,Mobile,Dubai,AE,DEV527184,0,0
T0009528,02-05-2025 00:07,C00523,158.02,POS,Entertainment,POS,Sharjah,AE,DEV153316,0,0
T0009185,02-05-2025 00:15,C00748,51.61,POS,Fashion,ATM,Ras Al Khaimah,AE,DEV933945,0,0
T0001804,02-05-2025 00:43,C00746,216.22,POS,Fashion,Web,Abu Dhabi,PH,DEV596184,0,0
T0002558,02-05-2025 01:07,C00380,60.11,BILL_PAYMENT,Healthcare,Web,Ras Al Khaimah,AE,DEV381339,0,0
T0005670,02-05-2025 01:16,C00137,484.73,ONLINE,Entertainment,POS,Dubai,AE,DEV243518,0,0
T0002997,02-05-2025 01:18,C00745,126.56,ONLINE,Healthcare,Mobile,Dubai,AE,DEV256762,0,0
T0000029,02-05-2025 01:24,C00314,899.33,POS,Electronics,Web,Dubai,AE,DEV110028,0,0
T0009406,02-05-2025 02:07,C00860,191.46,TRANSFER_IN,Electronics,Mobile,Ras Al Khaimah,AE,DEV663776,0,0
T0005930,02-05-2025 03:13,C00266,349.67,ONLINE,Healthcare,Web,Ras Al Khaimah,AE,DEV672817,0,0
T0006517,02-05-2025 03:20,C00077,397.91,ATM,Entertainment,Mobile,Ras Al Khaimah,AE,DEV766326,0,0
T0007177,02-05-2025 03:43,C00689,917.93,POS,Utilities,Web,Dubai,AE,DEV899692,0,0
T0005436,02-05-2025 03:44,C00545,545.17,TRANSFER_OUT,Fashion,Mobile,Abu Dhabi,AE,DEV939356,0,0
T0009448,02-05-2025 03:51,C00450,127.33,TRANSFER_OUT,Electronics,Web,Dubai,AE,DEV899706,0,0
T0006841,02-05-2025 05:56,C00808,211.33,ONLINE,Utilities,Mobile,Dubai,AE,DEV259630,0,1
T0009582,02-05-2025 06:07,C00010,867.12,POS,Grocery,ATM,Ajman,AE,DEV878288,0,0
T0008776,02-05-2025 07:14,C00420,937.84,TRANSFER_IN,Fashion,Mobile,Sharjah,OM,DEV208103,0,0
T0007453,02-05-2025 07:27,C00258,367.37,POS,Electronics,Mobile,Abu Dhabi,US,DEV158359,0,0
T0005312,02-05-2025 08:07,C00276,582.11,POS,Restaurants,Mobile,Dubai,AE,DEV901296,0,0
T0004380,02-05-2025 08:13,C00685,203.78,ONLINE,Fashion,Web,Dubai,AE,DEV459350,0,0
T0009840,02-05-2025 08:24,C00535,58.28,ONLINE,Fuel,Mobile,Sharjah,AE,DEV668995,0,0
T0008498,02-05-2025 08:44,C00289,437.17,TRANSFER_IN,Utilities,ATM,Abu Dhabi,AE,DEV769630,0,0
T0003329,02-05-2025 09:12,C00130,124.5,TRANSFER_OUT,Travel,Mobile,Umm Al Quwain,AE,DEV878427,0,0
T0005245,02-05-2025 09:48,C00805,227.75,ATM,Electronics,Mobile,Dubai,AE,DEV292255,0,0
T0003136,02-05-2025 10:27,C00547,218.41,ONLINE,Fashion,Web,Ajman,AE,DEV159722,0,0
T0005674,02-05-2025 10:30,C00280,573.33,POS,Healthcare,Mobile,Ras Al Khaimah,AE,DEV891009,0,0
T0000713,02-05-2025 10:39,C00774,226.6,POS,Entertainment,Mobile,Abu Dhabi,UK,DEV494615,0,0
T0004928,02-05-2025 11:10,C00502,119.43,POS,Travel,Mobile,Dubai,AE,DEV359205,0,0
T0009922,02-05-2025 11:49,C00196,200.8,ONLINE,Fashion,Branch,Dubai,QA,DEV331842,0,0
T0001329,02-05-2025 12:30,C00183,1962.06,ONLINE,Healthcare,Mobile,Dubai,AE,DEV197224,0,0
T0003341,02-05-2025 12:40,C00840,654.92,TRANSFER_OUT,Electronics,Web,Ras Al Khaimah,AE,DEV758475,0,0
T0002235,02-05-2025 13:02,C00574,166.46,TRANSFER_IN,Electronics,Web,Abu Dhabi,AE,DEV743192,0,0
T0005046,02-05-2025 13:40,C00767,425.46,ATM,Restaurants,ATM,Sharjah,AE,DEV752626,0,0
T0004599,02-05-2025 13:42,C00335,161.1,ONLINE,Healthcare,Mobile,Abu Dhabi,AE,DEV358779,0,0
T0007775,02-05-2025 13:55,C00246,90.12,POS,Entertainment,Web,Dubai,AE,DEV524425,0,0
T0001627,02-05-2025 15:05,C00052,380.04,ONLINE,Restaurants,Web,Umm Al Quwain,AE,DEV380351,0,0
T0008136,02-05-2025 15:28,C00942,1320.81,POS,Travel,POS,Fujairah,AE,DEV271376,0,0
T0005228,02-05-2025 15:32,C00562,136.94,ATM,Travel,Web,Abu Dhabi,AE,DEV773547,0,0
T0006178,02-05-2025 15:38,C00347,193.82,POS,Healthcare,Mobile,Dubai,AE,DEV657526,0,0
T0004083,02-05-2025 15:40,C00198,615.34,ONLINE,Grocery,Mobile,Al Ain,AE,DEV766404,0,0
T0004430,02-05-2025 15:41,C00472,355.84,ATM,Grocery,ATM,Dubai,AE,DEV414910,0,0
T0004162,02-05-2025 15:44,C00048,94.67,ONLINE,Fashion,Web,Sharjah,AE,DEV734552,0,0
T0003082,02-05-2025 16:00,C00924,487.11,ONLINE,Healthcare,Mobile,Dubai,AE,DEV718919,0,0
T0005486,02-05-2025 16:52,C00803,139.28,TRANSFER_IN,Healthcare,Web,Al Ain,AE,DEV226930,0,0
T0004298,02-05-2025 17:11,C00358,65,ONLINE,Travel,Mobile,Abu Dhabi,US,DEV437291,0,0
T0002439,02-05-2025 18:23,C00176,386.27,ONLINE,Travel,Web,Dubai,AE,DEV171286,0,0
T0000667,02-05-2025 18:31,C00278,269.2,ONLINE,Travel,Branch,Sharjah,AE,DEV723486,0,0
T0003772,02-05-2025 19:01,C00155,410.35,ONLINE,Travel,Web,Dubai,UK,DEV506759,0,0
T0004172,02-05-2025 19:54,C00256,716.54,POS,Travel,Mobile,Dubai,AE,DEV317481,0,0
T0005666,02-05-2025 20:27,C00828,655.42,ATM,Electronics,Mobile,Abu Dhabi,SA,DEV605829,0,0
T0003726,02-05-2025 21:03,C00898,515.67,POS,Entertainment,Web,Dubai,AE,DEV694780,0,0
T0007852,02-05-2025 22:41,C00995,812.49,ONLINE,Education,ATM,Abu Dhabi,AE,DEV468340,0,0
T0000198,02-05-2025 22:55,C00694,143.9,POS,Fashion,Web,Dubai,AE,DEV703334,0,0
T0003184,02-05-2025 23:52,C00504,351.56,BILL_PAYMENT,Education,Branch,Abu Dhabi,AE,DEV474482,0,0
T0008983,03-05-2025 00:28,C00860,1104.7,BILL_PAYMENT,Fuel,Mobile,Ras Al Khaimah,AE,DEV775437,0,0
T0006002,03-05-2025 01:44,C00896,778.68,POS,Entertainment,Mobile,Dubai,AE,DEV897974,0,0
T0000164,03-05-2025 01:45,C00123,269.4,POS,Restaurants,Web,Abu Dhabi,AE,DEV580879,0,0
T0000799,03-05-2025 02:02,C00433,38.27,ONLINE,Restaurants,Web,Abu Dhabi,IN,DEV699380,0,0
T0007735,03-05-2025 02:54,C00074,619.39,ONLINE,Entertainment,Mobile,Umm Al Quwain,AE,DEV300194,0,0
T0002162,03-05-2025 03:19,C00910,609.96,ATM,Utilities,Web,Dubai,AE,DEV857090,0,0
T0008465,03-05-2025 03:25,C00988,248.73,ONLINE,Restaurants,ATM,Ajman,AE,DEV513945,0,0
T0005867,03-05-2025 04:07,C00682,321.93,POS,Travel,ATM,Abu Dhabi,AE,DEV909278,0,0
T0000898,03-05-2025 04:18,C00265,41.77,ONLINE,Entertainment,Mobile,Ras Al Khaimah,AE,DEV918123,0,0
T0005847,03-05-2025 04:56,C00803,50.41,ONLINE,Electronics,Mobile,Al Ain,AE,DEV899037,0,0
T0007397,03-05-2025 04:56,C00200,36.33,POS,Restaurants,Web,Dubai,IN,DEV814278,0,0
T0006740,03-05-2025 05:34,C01000,407.14,POS,Electronics,Web,Dubai,AE,DEV456513,0,0
T0006026,03-05-2025 05:44,C00965,157.91,POS,Utilities,Web,Dubai,IN,DEV670905,0,0
T0006696,03-05-2025 05:45,C00408,262.99,POS,Entertainment,Web,Abu Dhabi,AE,DEV356267,0,0
T0009514,03-05-2025 06:14,C00595,137.6,ONLINE,Travel,Web,Al Ain,AE,DEV531385,0,0
T0005331,03-05-2025 06:58,C00177,957.97,TRANSFER_IN,Entertainment,POS,Abu Dhabi,AE,DEV600982,0,0
T0005137,03-05-2025 07:06,C00810,62.81,POS,Grocery,Web,Ajman,AE,DEV529266,0,0
T0007535,03-05-2025 07:50,C00801,175.99,POS,Grocery,Web,Sharjah,AE,DEV799371,0,0
T0009599,03-05-2025 08:17,C00671,99.34,TRANSFER_OUT,Utilities,Mobile,Dubai,AE,DEV619930,0,0
T0001057,03-05-2025 08:35,C00328,202.01,POS,Fashion,Mobile,Ajman,IN,DEV905329,0,0
T0007731,03-05-2025 08:49,C00087,658.38,ONLINE,Healthcare,ATM,Dubai,AE,DEV223327,0,0
T0005426,03-05-2025 08:54,C00855,255.31,ONLINE,Restaurants,Mobile,Abu Dhabi,AE,DEV919609,0,0
T0008907,03-05-2025 09:20,C00258,305.91,ATM,Fashion,ATM,Abu Dhabi,AE,DEV265801,0,0
T0006869,03-05-2025 09:47,C00987,57.17,ONLINE,Entertainment,Web,Abu Dhabi,AE,DEV917754,0,0
T0009061,03-05-2025 09:56,C00881,340.36,ONLINE,Entertainment,Mobile,Ajman,AE,DEV690704,0,0
T0004316,03-05-2025 10:02,C00151,570.76,BILL_PAYMENT,Fuel,Mobile,Abu Dhabi,AE,DEV274797,0,0
T0006607,03-05-2025 10:04,C00944,544.32,POS,Fashion,Mobile,Dubai,AE,DEV634478,0,0
T0000501,03-05-2025 10:15,C00309,105.41,ONLINE,Grocery,Mobile,Abu Dhabi,AE,DEV753987,0,0
T0008633,03-05-2025 10:32,C00537,287.16,ONLINE,Electronics,Web,Abu Dhabi,AE,DEV152701,0,0
T0006468,03-05-2025 11:16,C00152,442.54,POS,Fashion,Web,Abu Dhabi,AE,DEV138057,0,0
T0000626,03-05-2025 11:58,C00663,769.34,POS,Grocery,Branch,Ras Al Khaimah,AE,DEV539593,0,0
T0009627,03-05-2025 12:08,C00651,795.58,BILL_PAYMENT,Entertainment,Mobile,Dubai,UK,DEV710969,0,0
T0002326,03-05-2025 12:10,C00078,208.52,ONLINE,Travel,ATM,Ajman,SA,DEV213583,0,0
T0004641,03-05-2025 12:12,C00840,52.8,TRANSFER_OUT,Electronics,Mobile,Ras Al Khaimah,AE,DEV812128,0,0
T0005405,03-05-2025 12:21,C00090,105.18,ATM,Entertainment,Web,Al Ain,AE,DEV248803,0,0
T0009935,03-05-2025 12:24,C00052,113.03,ATM,Education,Web,Umm Al Quwain,IN,DEV870875,0,0
T0001688,03-05-2025 12:55,C00622,161.36,ONLINE,Travel,Web,Dubai,AE,DEV895918,0,0
T0001670,03-05-2025 13:03,C00113,53.9,POS,Fuel,Web,Dubai,AE,DEV472284,0,0
T0000038,03-05-2025 13:05,C00715,271.31,ONLINE,Restaurants,Web,Dubai,AE,DEV508970,0,0
T0008063,03-05-2025 13:44,C00480,1120.06,POS,Healthcare,Web,Ras Al Khaimah,AE,DEV651850,0,0
T0006718,03-05-2025 13:45,C00087,542.83,POS,Entertainment,ATM,Dubai,AE,DEV577297,0,0
T0008007,03-05-2025 14:01,C00054,503.14,ONLINE,Travel,Mobile,Sharjah,PH,DEV392566,0,0
T0005438,03-05-2025 14:14,C00061,1749.91,ONLINE,Entertainment,Web,Al Ain,AE,DEV155583,0,0
T0001238,03-05-2025 14:57,C00577,379.65,ONLINE,Healthcare,Mobile,Dubai,AE,DEV842855,0,0
T0005295,03-05-2025 15:07,C00189,271.22,TRANSFER_IN,Education,Mobile,Dubai,AE,DEV319142,0,0
T0006090,03-05-2025 15:14,C00182,400.15,BILL_PAYMENT,Utilities,Mobile,Ajman,AE,DEV206156,0,0
T0009691,03-05-2025 16:14,C00227,107.19,POS,Fashion,Mobile,Abu Dhabi,UK,DEV159210,0,0
T0007953,03-05-2025 16:43,C00468,180.76,ONLINE,Entertainment,Web,Abu Dhabi,US,DEV937734,0,0
T0007494,03-05-2025 17:23,C00305,154.77,ONLINE,Travel,ATM,Dubai,AE,DEV964807,0,0
T0001120,03-05-2025 17:28,C00883,594.26,ATM,Fuel,Mobile,Dubai,QA,DEV233117,0,0
T0006907,03-05-2025 17:54,C00107,917.46,POS,Fuel,ATM,Dubai,AE,DEV910025,0,0
T0004903,03-05-2025 18:20,C00333,181.08,POS,Grocery,Mobile,Sharjah,AE,DEV543470,0,0
T0006856,03-05-2025 18:51,C00487,69.38,ONLINE,Entertainment,Mobile,Dubai,AE,DEV775673,0,0
T0004537,03-05-2025 18:54,C00592,344.17,POS,Electronics,Web,Ajman,US,DEV157674,0,0
T0008213,03-05-2025 19:01,C00969,747.79,TRANSFER_IN,Fashion,Web,Abu Dhabi,AE,DEV416409,0,0
T0006861,03-05-2025 19:10,C00274,85.83,ONLINE,Utilities,Web,Abu Dhabi,AE,DEV410172,0,0
T0006933,03-05-2025 19:19,C00310,81.85,TRANSFER_IN,Fuel,ATM,Dubai,AE,DEV878540,0,0
T0003880,03-05-2025 19:23,C00076,602.98,POS,Utilities,Mobile,Abu Dhabi,US,DEV382184,0,0
T0002500,03-05-2025 19:28,C00441,1124.79,POS,Fuel,Mobile,Ras Al Khaimah,AE,DEV625128,0,0
T0007282,03-05-2025 20:03,C00244,181.03,BILL_PAYMENT,Restaurants,ATM,Fujairah,PH,DEV831103,0,0
T0000743,03-05-2025 21:23,C00491,569.81,ONLINE,Fuel,POS,Al Ain,AE,DEV641690,0,0
T0004394,03-05-2025 21:32,C00844,1032.06,ONLINE,Fuel,Mobile,Dubai,AE,DEV793396,0,0
T0009112,03-05-2025 21:38,C00360,108.04,ATM,Electronics,Web,Fujairah,AE,DEV159883,0,0
T0004321,03-05-2025 21:55,C00207,284.61,ONLINE,Travel,Branch,Dubai,QA,DEV318411,0,0
T0000986,03-05-2025 22:19,C00557,113.72,ATM,Fuel,Web,Ajman,AE,DEV960029,0,0
T0008743,03-05-2025 22:54,C00437,255.91,TRANSFER_IN,Grocery,Mobile,Dubai,AE,DEV686391,0,0
T0005808,03-05-2025 22:55,C00806,305.74,TRANSFER_IN,Entertainment,Mobile,Fujairah,AE,DEV569834,0,0
T0009211,03-05-2025 23:10,C00306,505.49,TRANSFER_OUT,Utilities,POS,Sharjah,AE,DEV542974,0,0
T0008973,03-05-2025 23:24,C00950,602.55,BILL_PAYMENT,Education,Mobile,Abu Dhabi,AE,DEV694783,0,0
T0001710,03-05-2025 23:46,C00448,813.22,ATM,Healthcare,Mobile,Abu Dhabi,AE,DEV827682,0,0
T0004767,04-05-2025 00:37,C00368,337.47,ONLINE,Fashion,Mobile,Sharjah,AE,DEV705269,0,0
T0001462,04-05-2025 00:51,C00678,403.62,ATM,Entertainment,Mobile,Dubai,AE,DEV611581,0,0
T0004054,04-05-2025 02:25,C00133,147.06,ATM,Grocery,Web,Sharjah,AE,DEV611725,0,0
T0002062,04-05-2025 03:59,C00136,227.52,ATM,Fuel,Mobile,Dubai,AE,DEV485677,0,0
T0004586,04-05-2025 04:52,C00308,206.1,ONLINE,Healthcare,Mobile,Sharjah,AE,DEV947351,0,0
T0004421,04-05-2025 04:57,C00337,477.86,POS,Fuel,Mobile,Ras Al Khaimah,SA,DEV935138,0,0
T0009111,04-05-2025 05:03,C00721,33.2,POS,Entertainment,Mobile,Abu Dhabi,AE,DEV299955,0,0
